Date,AAPL,AJG,AVB,DLR,ICE,INCY,KHC,LLY,MCHP,MDT,MOH,NDAQ,PRU,STLD,TER,Mkt-RF,SMB,HML,RMW,CMA
2020-03-02,9.30407227495295,6.168996824672374,4.5206473886163225,8.636082116447769,4.679048473419906,4.834198540287765,5.242281037690039,5.313907421381331,4.965890840865933,1.9310265353181093,3.8862860255269367,7.375768195268456,5.441317132658047,2.4724144782592057,2.9381855111483453,4.31,-1.91,-0.43,-0.52,0.42
2020-03-03,-3.1819279515117698,-2.7303741055214985,-0.4543247243837085,-0.6957150106416228,1.6428232230923883,-1.599719384954595,-2.1924200287558198,-1.910545956822823,-6.107656673084055,-2.169322121697242,-3.846715835194286,-0.05141470956461735,-5.662108770850422,-2.3145417624767455,-3.345395605410855,-2.79,0.68,-0.63,-0.44,0.33
2020-03-04,4.632456577639127,5.476169539402504,4.301002192870723,4.153271195281655,5.502737721769963,3.027419688661887,3.719493187997864,7.721731956783112,4.300004156616172,3.171285621046,16.264526626387436,5.717636869502724,2.805085370345823,2.5821490547892796,6.835114958936711,4.03,-1.23,-1.17,0.07,0.28
2020-03-05,-3.249699915243503,-3.8662754067064924,-2.031539058140524,-3.7917466084576295,-2.262159077715325,-1.9396364532758665,0.7501393187974774,-0.16984882342762586,-4.91700335207414,-3.297819821667041,-1.6428118940299437,-1.956678197889455,-6.36857114062071,-6.221724823503999,-2.967425088311431,-3.38,-0.15,-1.4,-0.88,0.05
2020-03-06,-1.3340125870939186,-1.2497609096754732,-1.9984054421465054,-1.2610933127799313,-3.95861219674502,-3.2753037461772987,-2.3324500591349655,0.9287219938877771,-1.945559331060059,-1.1239903605212593,-1.305819503416988,-3.161129129677303,-3.3965404168377504,-2.735040413260364,-2.810356306323341,-1.78,-0.21,-1.49,0.69,0.35
2020-03-09,-7.915208541712087,-6.650186028916643,-5.693362254137596,-5.9089998440091165,-5.769502888322913,-6.515737661807325,-7.9583686037966554,-4.063687841606317,-10.35558612552126,-6.729194222547269,-3.9350830648967765,-4.331783995400823,-16.579551475081907,-15.076140737097337,-6.523305596106682,-7.78,-1.33,-4.76,0.08,0.47
2020-03-10,7.196157246522778,3.6268852678124914,5.912749443282878,11.413573206592769,2.1718382366956397,4.523471636766535,2.247760167617425,4.0243574797409645,4.509141500510888,4.279713224110243,2.712988095340702,-0.9708130998689664,7.943857692277207,6.600888075722916,7.129069643848024,4.74,-2.39,0.79,0.52,0.07
2020-03-11,-3.4790510230939535,-2.650520568084918,-6.226068215935982,1.8906181551788752,-4.8099822826170255,-3.2491652696725652,-3.4345720513791416,-0.8346692745336999,-9.922545775850306,-4.074076114690477,-3.276279039584689,-5.144495365416285,-7.799856838601898,-6.38050431310711,-7.0048093050172175,-5.05,-1.05,-0.82,0.04,0.1
2020-03-12,-9.881466605505201,-9.281642110561311,-7.087955549516616,-6.30527363708942,-12.291379017181718,-5.402390543073871,-15.221555387518265,-10.004576776324274,-15.101370028225642,-8.703534295959752,-1.431109846048389,-10.769190260676869,-20.11985130564378,-11.400798538438844,-9.207893474441914,-9.63,-1.08,-1.17,-0.33,-0.14
2020-03-13,11.97482665473159,4.508331521768966,6.137536760660795,11.655604572810935,9.926551349830687,8.5503069421549,19.48552518199444,10.587555649690312,12.269355525257247,5.230964560468693,12.536305182602685,8.365883274910964,14.267367738370579,16.589521069027196,9.426062563788811,8.96,-2.05,2.99,1.21,0.37
2020-03-16,-12.870695596573805,-11.34288581085065,-15.376678131349768,-10.491558227493709,-10.821694413019905,-3.0395833895756668,-8.14116441990222,-7.17396339554654,-20.300412627132953,-12.829687715360532,-16.85601888190355,-11.18767606083038,-18.089900275794264,-18.17534165397065,-11.705976886557773,-12.0,-0.83,-0.75,0.48,1.38
2020-03-17,4.391008216537346,7.019674035760598,11.078599609639344,7.733075772358039,3.5822959134828865,-1.7238711644576739,8.213797585445665,10.675706248154277,12.061418839871013,3.5843380709544577,3.322125023510742,11.387739742355668,7.8832782099732714,-2.2431344368291577,7.408329349305371,5.88,0.44,-0.68,-0.52,-0.2
2020-03-18,-2.45399589751834,-15.241193988472705,-15.265646463958953,-0.6570482635346371,-8.744115645882038,-4.9370801268537265,-0.5934921951181666,-0.08281607031829741,-7.28599877929687,-7.074941819802277,-4.531206703261143,-3.646956578203258,-1.2674927235690243,-11.33322879913196,-10.717525105899888,-5.56,-4.55,-4.7,0.12,0.06
2020-03-19,-0.7722056203340817,-5.375960323779532,-4.756453162618939,-8.794408341827104,5.130983989811794,-0.5889587156251037,-5.957877651437965,-6.99460874689391,4.497883651405793,6.272508515822811,0.3521843350644487,-3.9046586091860007,-3.9254485953438882,19.413356315366688,1.7696597864992063,1.31,5.71,0.85,-1.38,-1.7
2020-03-20,-6.354555177559368,4.414129313501442,-10.205912301267222,-3.2549820419018043,-0.9424853943381157,0.6705853763174956,-0.006,-8.038155012516363,-1.5251577985140703,-2.227663859013567,-5.591992006487006,-8.528727642177564,-4.761466894625715,1.6147414011397248,-5.771955498877995,-4.15,0.23,-0.88,-0.99,-1.13
2020-03-23,-2.130415572883842,-4.672113274442685,-8.013896730848952,-10.979593859117815,-8.418110658104544,-5.651159544474099,-6.783379633506565,-2.7429268238226383,9.836392365283746,-5.867090845839446,-5.245559634701241,-9.496678182598522,-7.199557078967217,-4.897015961801104,3.7871819156653115,-2.55,1.71,-3.29,0.3,-1.05
2020-03-24,10.026540114763622,13.226706714504672,5.263241127300361,8.16823500472223,10.180993782243036,6.720812249875591,10.682489477257912,3.2195323304957397,15.579404902354582,10.183249165861902,9.38262850044213,13.897377687696604,21.029185474815996,16.65135914619013,14.89501869093734,9.34,-0.28,2.39,0.47,0.16
2020-03-25,-0.55687515531973,-0.08364664319955817,10.444337196375269,4.02929732283554,1.1615168859642815,3.197316065459139,-0.1364945060643159,-0.7790465887871185,-1.0493186777489723,8.046272985153784,10.442640219480154,4.777710254741691,8.715296151647983,-5.7558836352875336,2.6823793863060614,1.18,-0.19,1.93,-0.07,0.23
2020-03-26,5.256299586231522,4.6177530593912,7.296172800422446,10.452704229366123,7.106189064022112,4.965988641969904,7.877281556901633,10.171139095984966,-0.5531822506866508,5.89126188041817,7.480754449718691,7.882678311406938,5.884333035410977,4.722013734461589,6.0227546863491135,6.02,-0.51,1.09,-0.61,-0.02
2020-03-27,-4.146224751262379,-0.7611381772339161,6.090919676100731,-0.9602971242081033,1.785531333804941,-5.604910056700868,-2.1456878354896785,-0.18464196669938882,-8.486944685351455,-2.2357182916264255,-3.442203532936277,-1.1145046181034342,-2.952021162669432,-1.5108517485525714,-4.631282429222644,-3.48,-1.1,-0.76,-1.11,0.78
2020-03-30,2.847795070907417,3.7984195103140945,-5.103646441099624,5.232984670918989,3.1447662259615323,4.648871123969362,3.830634958569074,3.222694214710548,1.1523591655097702,2.396941013211435,3.0864080722009253,7.172275220666963,1.3326106188109093,7.583940555400343,0.7050359438381897,3.16,-0.78,-2.11,-0.27,-0.13
2020-03-31,-0.21007530216366432,-2.060793390278453,-3.247293712516402,-0.6497264231459516,-3.6571128119940948,1.4627615558848677,-1.714384202909763,0.1962527985835465,-1.7308801983753226,-2.0375075334984665,0.25234273023579434,-4.521289094508123,-3.0013499727470965,3.246409502073661,-1.9430084667078902,-1.44,1.52,-0.39,0.41,-0.05
2020-04-01,-5.26170513086922,-5.533065903608669,-6.217295651509447,-3.1891208824283424,-1.7832847571594423,1.2972783076518057,-4.284557298904435,-1.658018332986111,-7.389383349151013,-6.730982118299944,-6.1198215166280985,-2.822538533414609,-9.858073359833796,-2.6619359232430084,-3.7474595678695044,-4.51,-2.0,-1.42,0.23,0.23
2020-04-02,1.6686683626928822,2.2857170600395715,-1.9417532615632949,0.39410975322358155,2.3074037162877037,3.8959279829590354,4.054050135560283,4.222250831364649,3.487820368648342,2.4253963865460637,1.768825862041279,1.8315818365752135,-0.787231769967589,-2.9626235310307947,2.4741099551747414,2.1,-0.97,-0.27,-0.27,0.8
2020-04-03,-1.4371408643005013,-3.1742000154796446,-2.3053016119478076,1.0962232771983382,-0.1848675462253535,1.972228687018518,2.759741566639229,-1.7723935458474172,-1.4466026359568507,0.13928626240529152,-1.0113806472410891,1.3409964252437456,-1.1580546925970103,-1.4560890557074768,-1.066815818020883,-1.64,-1.36,-1.14,-0.24,0.35
2020-04-06,8.723746836966395,7.802251221568479,9.718655260081444,2.2052856514733543,4.2474410817895825,8.296226716220678,2.3301744063942254,1.3962458091866914,15.52155262227075,9.064564737586235,6.713081653977371,6.689775992297542,6.617485847175231,7.72164382545415,11.9939464233497,7.06,1.17,0.3,1.31,-0.79
2020-04-07,-1.1582308571582711,0.08514742197271996,1.5716541422661434,0.7168458781362075,-2.5227966904169175,1.8211761727672915,2.701662551377315,0.19066751733436416,-0.8651081238197689,0.39324344880755646,-0.631205240885413,-0.6398282316124604,5.942210052728836,0.8407103134980609,-0.01689550017156538,-0.11,0.11,2.09,0.9,-0.34
2020-04-08,2.559462990362782,3.354402257143607,9.080413349032224,3.779357692949281,3.6937948644072183,1.2577847817091703,2.6681663592163174,3.0589203471449666,8.426507518085224,5.102688695258029,12.454497803315935,3.1602880273986944,5.6857453061675445,3.1153973494968845,6.0652141170483675,3.4,0.85,1.29,0.45,-0.09
2020-04-09,0.7216081697688947,2.116645582061172,4.12493315438851,1.7008406618637117,2.390439422390256,-1.071227853454415,2.8916578490189693,-0.3351152298408544,-1.345573113674814,1.7626913995943072,-2.716424756039504,3.6396784795897696,6.688477416500116,1.9574429126496096,-2.5963639457022403,1.59,2.44,3.16,-0.87,-0.07
2020-04-13,1.962763520019828,-3.765542124556287,-3.5552084886131152,-5.111596813980334,-2.5177351995809727,1.3823345367873774,-0.6403425872196333,-0.8989210162628103,1.4149147909895854,-1.4946076952144782,2.2377400586420126,-4.290209118731713,-1.192505543170963,-1.21034649106746,-0.31071535022912933,-0.92,-1.45,-2.41,-0.49,0.04
2020-04-14,5.0503157522300945,3.5539083780648406,3.481813388067456,2.963540594113523,2.1366514302696427,3.7154829720430937,1.8617989691439796,4.632324142242505,2.991459220520576,1.688103257480189,4.1988298706922,4.133988387277188,1.05172519026131,-1.9011439015166665,3.854990689159865,3.02,-0.72,-3.13,0.25,-0.33
2020-04-15,-0.9127313111321755,-3.3394954461225423,-3.562232528124576,-2.747108539613452,-0.8620689655172376,-0.3615269888999295,-1.4059807210970998,0.04631861898416467,-4.112768667528243,-3.833989496464474,-1.8923366188619006,-1.4503546008739931,-6.978331530447934,-5.900081707137861,-3.490764257197232,-2.15,-1.95,-2.54,-0.4,-0.22
2020-04-16,0.7945750532016405,-3.4190084377544894,0.10553648312197073,0.7452115665308234,2.144925767096928,5.178677154379185,4.206774820930215,2.3481963379711868,-1.2854806416615072,-1.6646144180662015,6.722849236970041,2.1792466570025315,-3.9068251104754426,1.876429474847141,4.517188551812268,0.62,-0.81,-2.97,-0.29,-0.3
2020-04-17,-1.356871399529369,3.478150175455297,5.655810925387605,5.107432304238446,2.610673202716818,4.536897524299044,0.34211557658503366,1.6544933944815599,3.584320354312398,7.972837122386811,-0.6726290508706656,2.705205429429758,8.03588305691887,5.435755040571433,-0.0469758518793606,2.72,1.51,2.76,-0.15,-0.02
2020-04-20,-2.075670215900005,-3.373205438152216,-5.787404409778518,-3.6729194635574225,-1.1061946715938187,1.190002441406257,-0.5455160171438989,0.31788417657976353,-3.273583984690309,-1.7323148009365297,-3.25050290565716,-1.3124800674876314,-4.151940878930538,-3.8346810603363424,-2.13066045956134,-1.56,0.39,-0.91,-1.75,-0.38
2020-04-21,-3.091033035419699,-4.010891201696709,-1.4080085877391846,0.6818784575670422,-2.091725631616137,-1.709658380466339,-2.399728354846098,-3.2448161068763137,-3.680350848084135,-3.870396168742607,-2.355453623915904,-4.108218281712084,-4.534560524373566,-1.5507327700584272,-2.465184705354184,-3.08,0.93,0.16,0.26,0.41
2020-04-22,2.8803558993071077,0.06447694322024855,1.0047370223637442,3.0960579281432254,1.8964968413800687,1.518200432465311,1.0186193274381639,2.646236060375906,5.584502859570528,-1.5674610897754904,1.8325765602619004,-0.6079599001286407,3.5141912775648487,2.7902828910564725,3.0362686112836546,2.31,-0.88,-1.64,0.1,0.04
2020-04-23,-0.38754339028068685,-3.570043528554334,-1.49524489765136,-0.4357111733454988,-0.7736320467751412,0.9210659541767807,-0.7997202378508872,2.0547417675715884,-0.29102332163937206,-0.2601998285133189,2.3566176278293716,-0.7454792665937404,-0.6901677442124887,5.385286926528154,-2.5167219609415814,0.13,1.25,0.55,0.51,-0.24
2020-04-24,2.8869586869241237,0.61480765350026,0.5906687536335831,1.0098969988068696,0.474574202198097,1.5505415185429916,2.453553588305657,1.8758207574496533,4.073602741314941,3.620996717521341,0.6338940024254169,1.7140019694636077,4.770843389844215,-2.2019060490924725,1.3071882795547163,1.44,0.24,-0.13,-0.18,0.15
2020-04-27,0.07068318414262809,2.7895835655866508,1.4963979316335418,2.7994381006565483,3.8574003326663275,-0.4831851408772625,3.2843003997797604,-1.006566908102624,3.2922776221333327,1.4702910771429378,1.5390993324687852,5.6802046350577395,6.23879458299299,5.9048399982498445,2.822580645161299,1.73,2.15,2.7,-0.13,0.14
2020-04-28,-1.6209438280229915,-0.20676665597552102,1.0699852072803218,-0.05187177155604461,-2.2306416812459595,-5.156345906868487,0.7949644480708784,-2.4737989958847906,3.1165144825652025,-2.699485076454844,-2.6452795358084646,-0.3762413144128729,2.3456011537560606,-0.8423625722045802,-0.8784335267310039,-0.45,1.72,2.85,1.35,0.74
2020-04-29,3.28452324470514,3.172749170567646,2.0557618716045223,-3.5938978303515556,0.45408797049235616,-1.7507925837315752,0.3286243196412908,-1.3604573096825057,5.6325108813859215,1.1219894572102929,-0.9558229866792223,0.35069077201363985,6.331403530554125,4.733010148838779,6.535846111523069,2.92,2.31,2.0,1.24,-0.87
2020-04-30,2.1096085131450115,-1.4685555363817882,-1.7248662037648854,0.5921572432529887,-1.3781698368890871,1.7715762753813813,-0.6550958350516445,-0.3351406678188451,-4.920335375859109,-1.5231008125143664,-0.47948125301742195,-1.7293909189902923,-3.2873298218478952,-6.257238200370474,-7.100414142848511,-1.18,-2.05,-1.68,0.64,-0.04
2020-05-01,-1.609932152918625,-1.2611437755025823,-2.76771684031909,-2.388124418379256,-0.8719941933013176,-0.3686264559205954,-3.132214854365789,-0.6531263003248244,-7.078543800575831,-2.550443443428818,5.659571086302573,-2.7810697382092298,-4.537434768033433,0.576841314412313,-7.49920430564276,-2.91,-0.9,-0.97,-0.36,0.36
2020-05-04,1.4148809057535017,3.3931069293425153,-0.17672227656044814,-0.10279187113936272,1.1277771745237697,3.7923892048069785,-1.5316503350746857,-0.22782405284866858,0.6133464433140778,0.12613280150501893,2.9206335114538184,-0.45957762694065485,-1.1084982150881828,-0.3687019793137458,1.2618900193405391,0.54,-0.13,-1.28,-0.75,-0.44
2020-05-05,1.5008847869833364,3.730968163890136,0.7460752709023577,1.5298042547703838,3.680164067295233,-2.148725829138576,0.034566985054773625,3.007568271832617,1.7678671506740296,2.771361883734791,1.5534767037112873,2.5440540379377152,-0.22078985352741443,-0.6990134803748549,1.4680723263453155,0.95,-0.29,-2.01,-0.49,-0.52
2020-05-06,1.0317271640702286,-3.2238667072319593,-1.5940713847806265,1.148646586650126,-1.3230110151485008,-2.772715920088231,1.5894923150789664,-0.7663605792290085,0.3474313062013179,-1.1644528824109268,1.1155313960873325,-2.9403732668637383,-7.880852881898271,-1.1180143355219774,1.783313253332941,-0.52,0.1,-2.71,0.22,-0.57
2020-05-07,1.034489339404021,6.128030443988108,2.3214281369923873,-0.44756057622162837,1.4715484037025828,0.4059110972272961,-1.9387744973471288,-2.367878241324173,2.07736129344831,2.252997371895993,-3.1840533242575075,1.6093992582954186,4.804143274449646,1.0469012093213825,3.1900831490508708,1.33,0.15,0.4,-0.11,-0.61
2020-05-08,2.103777854047717,1.194664213250607,2.193969221451786,-2.663894016789481,0.4619189194239537,-0.5701285838066061,2.5320830529592664,0.3530060023688719,4.912277132446996,0.09096051715171694,-0.970272002735173,0.24224197135640502,3.984482145441648,5.13883846495502,4.2607656891110235,1.9,1.89,2.46,0.84,0.42
2020-05-11,1.5735352290909388,0.5324063383666422,-4.098561201226625,-0.48255684545936983,0.6201901752288963,3.555049757302209,-0.7780769499042828,3.283179418456328,-1.5607513312315802,-0.2928414814723501,1.885501282285862,1.5335975930285795,-3.272296236275285,-4.217585994392836,-3.041935533781026,0.07,-0.22,-3.78,-0.85,-0.04
2020-05-12,-1.1428227649636025,0.19571513671512442,-3.6504739841246137,-7.917711198562227,-1.6471790090300087,-2.6074739953094506,0.17047131670850924,-0.5234953106773133,-2.616087325200034,-3.5851741868694775,0.9169179157173302,-0.6774055770775389,-4.890448646517975,-4.362137856884174,-2.8680103878720775,-2.06,-1.13,-1.35,-0.64,-0.02
2020-05-13,-1.207414572880816,-1.3788313973039479,-0.29043065439356974,0.3686192132419608,0.8103727447535292,-0.2997735393127976,-2.1102755261909523,0.13314193092370807,-2.372370003729074,-2.0168048639635616,-3.3905790122922386,0.3594393977349064,-5.363066600496502,-4.690190031509822,-2.5611740854232123,-1.89,-1.43,-2.09,-0.08,-0.27
2020-05-14,0.6143392445746132,0.7689572627692209,0.5295929198247951,-0.5246566915372064,-0.0535938372157152,-1.6796217402234137,0.1390786086939766,0.2849441068202285,2.203700024737598,0.5789032189044141,1.2042612604225011,0.5418313679531606,3.953267097013069,0.45146899860923906,2.7791727107553177,1.14,-1.08,0.92,0.61,0.17
